index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
20450,45,2,1362787200.0,323,1,0,0.0,0,3709.587307803463
253950,1036,1,1360368000.0,469,1,0,0.0,1,4514.241501955131
64762,335,4,0.0,2844,1,1,0.0,0,13536.42125138763
83658,237,4,0.0,766,1,1,0.0,0,918.149430459358
519995,934,5,1367884800.0,850,1,1,0.0,0,7909.122392567094
388550,845,1,1384128000.0,299,1,0,0.0,0,3605.1212056211416
369519,375,4,1357603200.0,925,1,1,0.0,1,8471.175279480089
643054,781,5,1365552000.0,757,1,0,0.0,0,6080.09539345248
646912,177,5,1360281600.0,465,1,1,0.0,1,5657.518399856602
475819,62,1,1415404800.0,729,1,0,0.0,1,6500.805895346793
697238,895,2,1389052800.0,891,1,1,0.0,0,8434.838440506606
315169,397,3,1396742400.0,831,1,1,0.0,0,8126.105782313271
78778,761,4,0.0,1097,1,1,0.0,0,2854.663687429397
503657,57,7,1373155200.0,0,0,0,0.0,0,-166.264042667367
551634,246,6,0.0,741,1,0,0.0,0,-625.5817245369044
623281,509,6,0.0,344,1,0,0.0,0,-3077.5682922693763
557096,252,1,1383436800.0,681,1,0,0.0,0,6008.181890728892
278563,675,1,1381017600.0,529,1,0,0.0,0,5013.698645113521
393955,52,5,0.0,440,1,1,0.0,0,-1096.077918523043
9641,212,3,0.0,526,1,0,0.0,0,-1753.4491746832746
493134,1113,5,1402012800.0,794,1,1,0.0,0,7708.7644971950895
367722,942,4,1430611200.0,507,1,1,0.0,0,6185.227649842832
555699,680,6,1367366400.0,974,1,0,0.0,0,7366.867363149134
370895,543,1,0.0,158,1,0,0.0,0,-3928.386735955879
564834,818,3,0.0,457,1,0,0.0,0,-2265.1886489644994
640426,795,5,1420416000.0,0,0,1,0.0,0,1341.8722649559986
631274,320,6,1385856000.0,1812,1,0,0.0,0,12602.237943071304
95929,803,2,0.0,324,1,0,0.0,0,-3010.9988408979752
605851,117,1,0.0,668,1,1,0.0,0,504.85526111314084
217076,447,3,0.0,580,1,1,0.0,0,-187.50196347215388
243171,1006,3,1388534400.0,0,0,0,0.0,1,17.13609987315158
73614,964,3,1378771200.0,1463,1,1,0.0,0,11800.973525327558
591492,76,7,1376265600.0,0,0,0,0.0,0,-154.6581759539331
380101,363,1,0.0,891,1,0,0.0,0,553.4799133628685
679362,1094,6,1399161600.0,479,1,0,0.0,0,4451.247003426149
612133,424,1,1407542400.0,802,1,0,0.0,0,6835.466694869004
613098,872,7,1381449600.0,0,0,0,0.0,0,-244.6580673512526
191592,483,1,1399248000.0,968,1,1,0.0,0,9072.789744207297
348105,558,6,1370304000.0,443,1,0,0.0,0,4172.552181834345
78092,181,5,0.0,614,1,0,0.0,0,-1327.6553423477517
517630,657,3,0.0,855,1,1,0.0,0,1451.3321856449256
1733,577,7,1381449600.0,0,0,0,0.0,0,-196.81754908145012
639913,6,2,0.0,744,1,1,0.0,1,943.5579440516349
328133,433,3,1398988800.0,658,1,1,0.0,0,7080.025532708093
591594,43,6,0.0,426,1,0,0.0,0,-2511.5003657779143
297280,282,3,1406851200.0,690,1,1,0.0,0,7334.8043277820025
376658,510,5,1378598400.0,887,1,0,0.0,1,6992.617855868867
626150,169,2,1362787200.0,721,1,0,0.0,1,6123.438184983738
653070,218,5,0.0,641,1,0,0.0,0,-1173.7816468966284
584538,872,6,1433548800.0,642,1,0,0.0,0,5641.966120217544
165594,399,7,0.0,0,0,0,0.0,0,-6879.639412536092
605834,867,2,0.0,597,1,1,0.0,1,-74.14472386717807
666143,1080,3,0.0,1020,1,1,0.0,0,2392.0023195958247
504722,648,2,1356998400.0,0,0,0,0.0,1,-29.970140629772686
495748,153,1,0.0,577,1,0,0.0,0,-1325.995614938467
565190,317,4,1368316800.0,657,1,1,0.0,0,6883.231600502159
481555,582,7,0.0,0,0,0,0.0,0,-6908.77561537716
336338,236,2,0.0,1058,1,1,0.0,0,2804.2716190107703
86705,484,7,0.0,0,0,0,0.0,0,-6891.243396720662
188691,584,3,0.0,358,1,0,0.0,0,-2829.99680947648
165481,906,1,0.0,1805,1,1,0.0,0,7306.527504442552
617730,1043,5,1402012800.0,1315,1,1,0.0,1,10902.475679232328
309369,327,1,0.0,868,1,0,0.0,0,419.4667879407689
628948,311,6,0.0,541,1,0,0.0,0,-1851.4422237291174
287464,926,2,1443744000.0,461,1,0,0.0,0,4812.00739499025
419672,50,1,0.0,249,1,0,0.0,0,-3304.3950852057387
470932,154,1,1412294400.0,646,1,0,0.0,0,5950.415892990705
147974,1033,1,0.0,2164,1,1,0.0,0,9470.710786006748
376187,299,4,0.0,528,1,1,0.0,0,-540.1216592835954
43883,256,2,0.0,1388,1,1,0.0,1,4827.449140213644
402172,956,6,1378080000.0,305,1,0,0.0,0,3313.442446377546
380171,342,2,1378512000.0,845,1,0,0.0,0,6913.219788638225
201146,512,7,0.0,1080,1,0,0.0,0,1343.260859148163
199007,179,6,1402531200.0,1172,1,0,0.0,0,8816.669764690349
204301,423,2,0.0,1729,1,1,0.0,0,6857.430658687889
620438,908,5,0.0,362,1,0,0.0,0,-2969.229947774786
116951,438,6,0.0,416,1,0,0.0,0,-2625.2915409195566
521270,613,4,0.0,1574,1,1,0.0,1,5789.44601994299
114460,159,1,0.0,890,1,1,0.0,0,1852.538702502411
79598,774,6,1428364800.0,545,1,0,0.0,0,5045.6026437516475
328439,610,3,1365465600.0,442,1,0,0.0,0,4305.22170287503
25960,260,6,0.0,805,1,0,0.0,0,-234.05045516725932
281462,85,3,1438905600.0,886,1,0,0.0,0,7437.120879379153
16499,33,4,1420070400.0,0,0,0,0.0,1,256.21046048368044
218713,234,5,1425686400.0,1066,1,1,0.0,1,9624.00442370596
55895,862,1,1364860800.0,1439,1,1,0.0,0,11715.480394389775
350560,469,1,0.0,2336,1,1,0.0,0,10596.04661572781
138384,854,5,0.0,526,1,1,0.0,1,-669.4659142369037
214920,1115,7,1399680000.0,0,0,0,0.0,0,-187.8445365601483
346043,570,6,0.0,458,1,0,0.0,0,-2390.997841443252
170387,740,6,0.0,580,1,0,0.0,0,-1672.4088154403416
208410,968,2,0.0,877,1,1,0.0,1,1616.7975430926717
408541,77,2,0.0,695,1,1,0.0,0,619.926979965905
108588,907,7,0.0,0,0,0,0.0,0,-6952.533914182343
287396,829,5,1357862400.0,901,1,0,0.0,0,6914.251612226556
186513,184,4,0.0,562,1,1,0.0,0,-315.2002399666926
318685,844,3,1388534400.0,0,0,0,0.0,1,39.89178483500291
436738,645,7,0.0,0,0,0,0.0,0,-6917.492950932427
590824,1011,5,1386374400.0,827,1,0,0.0,0,6573.947088340058
400495,1052,2,1404172800.0,962,1,1,0.0,1,8937.198327780083
50851,701,3,0.0,772,1,1,0.0,1,961.8854813233202
238043,257,6,1378166400.0,362,1,0,0.0,0,3762.7433860788906
671127,769,4,1436054400.0,3292,1,1,0.0,0,23164.20661394033
113570,114,1,0.0,668,1,1,0.0,0,509.497499735754
526357,1107,2,0.0,786,1,1,0.0,0,1023.3271502319076
82620,1086,1,0.0,1406,1,1,0.0,0,4855.693401860511
43053,717,1,1402358400.0,779,1,1,0.0,1,7923.898280488308
58267,1088,7,0.0,0,0,0,0.0,0,-6978.249591280162
304621,489,5,1364774400.0,587,1,0,0.0,1,5105.434677010014
251413,562,2,1370649600.0,3107,1,0,0.0,1,20612.659431339453
188908,1043,1,0.0,1135,1,0,0.0,0,1940.175124819406
604661,66,1,0.0,525,1,0,0.0,0,-1630.470041320019
104727,112,7,0.0,0,0,0,0.0,0,-6837.661136551506
598253,293,2,1399507200.0,979,1,1,0.0,1,9125.838728511975
213862,973,2,0.0,954,1,1,0.0,1,2084.115543589166
206868,457,7,1365379200.0,0,0,0,0.0,0,-259.2611660606908
398169,853,2,0.0,1163,1,1,0.0,0,3352.916049854127
339155,785,7,0.0,0,0,0,0.0,0,-6936.88199557558
291638,819,3,1377993600.0,552,1,1,0.0,0,6278.2648709499035
649905,862,7,1381449600.0,0,0,0,0.0,0,-243.52823274250568
619936,1059,2,1356998400.0,0,0,0,0.0,1,-90.32518465324665
438654,530,5,0.0,647,1,1,0.0,0,92.85502437381365
403661,446,3,1415232000.0,628,1,0,0.0,0,5700.595073038315
652040,58,5,1415059200.0,484,1,0,0.0,0,4765.24147303532
156133,341,2,0.0,560,1,0,0.0,0,-1510.1206170458145
102015,839,3,0.0,652,1,0,0.0,0,-1078.850347110806
467894,493,7,1357689600.0,0,0,0,0.0,0,-304.0272622273642
289743,154,3,1417564800.0,579,1,0,0.0,0,5457.201792200723
251652,274,6,0.0,721,1,0,0.0,0,-748.642630405945
707388,167,7,0.0,0,0,0,0.0,0,-6850.758628854284
507396,1028,3,0.0,659,1,1,0.0,1,223.81346584536004
21381,376,4,1397001600.0,967,1,1,0.0,0,8903.132706170476
418417,318,5,1386374400.0,737,1,0,0.0,0,6128.41220296998
388808,431,5,1422748800.0,1123,1,0,0.0,1,8652.938052251073
236218,901,4,0.0,579,1,0,0.0,0,-1589.2521756830893
501862,943,1,1399248000.0,633,1,1,0.0,0,6967.2069802060405
360659,776,2,1386720000.0,426,1,0,0.0,0,4343.423118831503
15044,1001,7,1449446400.0,0,0,0,0.0,0,71.95486286805317
444733,700,4,0.0,396,1,0,0.0,0,-2674.4661803147933
50264,924,3,1370131200.0,508,1,1,0.0,0,5959.509762105065
594759,487,5,0.0,841,1,1,0.0,0,1277.0675908673857
36801,492,1,0.0,1401,1,1,0.0,0,4911.494698348631
330975,83,6,0.0,237,1,0,0.0,0,-3663.9907540467716
685445,850,2,1375315200.0,684,1,1,0.0,0,7116.378217378037
367767,1064,6,1378166400.0,812,1,0,0.0,0,6380.633734923759
349129,767,6,0.0,354,1,0,0.0,0,-3051.7026115059
194965,635,2,1407110400.0,528,1,0,0.0,0,5084.268983996794
200548,1028,3,1435708800.0,600,1,1,0.0,0,6820.862973597271
694155,524,2,0.0,835,1,0,0.0,1,148.0629984044008
117456,247,7,0.0,0,0,0,0.0,0,-6857.271058874075
413062,880,3,0.0,932,1,0,0.0,0,614.7018199418299
704134,358,2,1383696000.0,891,1,0,0.0,0,7212.944114309453
560237,529,3,1428019200.0,762,1,1,0.0,0,7837.341596133579
685485,693,3,0.0,566,1,1,0.0,0,-312.1487737224834
558416,275,2,1435968000.0,727,1,0,0.0,1,6500.482774687324
372754,100,3,0.0,515,1,0,0.0,0,-1807.2445708004407
208146,653,6,1370563200.0,382,1,0,0.0,0,3790.462187464772
498669,1070,5,0.0,788,1,0,0.0,0,-401.9147176490578
502184,670,1,1364860800.0,731,1,1,0.0,0,7435.4319776807015
519882,670,2,0.0,662,1,0,0.0,1,-923.2127902912052
325575,589,6,1407024000.0,324,1,0,0.0,0,3623.140588419973
6552,206,1,1383350400.0,593,1,0,0.0,0,5484.157808265981
182502,242,7,0.0,0,0,0,0.0,0,-6857.104923429175
81900,1055,4,0.0,815,1,0,0.0,0,-175.52260457834836
555431,1063,3,0.0,634,1,1,0.0,0,48.891140469433594
12612,1018,7,1409702400.0,0,0,0,0.0,0,-123.44278566767298
395893,106,4,0.0,750,1,0,0.0,0,-436.2599817680175
442758,550,3,1373241600.0,346,1,0,0.0,1,3784.5557447299625
658457,441,6,0.0,728,1,0,0.0,0,-733.6909340209277
577159,588,6,0.0,551,1,0,0.0,0,-1830.2222899224753
359642,330,3,0.0,340,1,0,0.0,1,-2886.7108194625603
704302,35,2,0.0,825,1,1,0.0,0,1413.7418476289276
358688,431,5,0.0,1153,1,1,0.0,0,3183.8389888325282
666156,261,7,0.0,0,0,0,0.0,0,-6863.984643926097
587106,849,6,0.0,900,1,0,0.0,0,253.57912330847194
463187,240,4,1362873600.0,0,0,0,0.0,1,-55.208850831035306
110342,483,6,1425168000.0,210,1,0,0.0,0,3035.3726967185094
58735,551,1,0.0,1160,1,1,0.0,0,3437.733335630176
644516,936,5,0.0,945,1,0,0.0,0,570.6058703894441
329508,924,2,1378512000.0,447,1,0,0.0,0,4410.119531514635
655993,404,6,1410134400.0,260,1,0,0.0,0,3273.081525980123
259762,442,4,0.0,383,1,1,0.0,0,-1441.2452668725437
461037,1014,5,1412121600.0,1842,1,1,0.0,0,14143.264135177807
219294,482,3,0.0,685,1,0,0.0,0,-827.67483651362
527774,1089,6,1360540800.0,1213,1,0,0.0,0,8727.778804748556
584981,499,6,0.0,646,1,0,0.0,0,-1239.923107668882
532920,1007,1,0.0,854,1,1,0.0,0,1507.6194089528453
657357,638,7,0.0,0,0,0,0.0,0,-6918.368021153942
242026,147,3,1365724800.0,1039,1,1,0.0,0,9276.691902002534
198176,211,4,0.0,1674,1,1,0.0,0,6440.7038075397095
498982,321,6,0.0,624,1,0,0.0,0,-1347.2143933916423
499292,1085,3,0.0,778,1,1,0.0,0,921.5764086811632
542705,342,5,1449360000.0,745,1,0,0.0,0,6478.319120906733
450804,232,5,0.0,395,1,1,0.0,0,-1396.1226855743325
344353,747,1,1428192000.0,857,1,1,0.0,0,8499.10083640166
441393,437,5,0.0,545,1,0,0.0,0,-1787.195799402607
333394,359,7,0.0,0,0,0,0.0,0,-6875.295959622102
507785,1054,6,0.0,384,1,0,0.0,0,-2912.145448997623
142404,601,6,0.0,421,1,0,0.0,0,-2618.659669624265
338740,524,3,1381104000.0,768,1,0,0.0,1,6392.73314924416
679919,776,7,0.0,0,0,0,0.0,0,-6938.4953708102985
391980,561,1,1430438400.0,949,1,1,0.0,1,9113.22057153521
93237,985,4,1412640000.0,694,1,0,0.0,0,5957.494305974692
372276,21,3,1373241600.0,364,1,0,0.0,1,3970.996646760849
505216,928,2,0.0,492,1,0,0.0,0,-2011.2742531641898
398785,606,2,1407110400.0,623,1,0,0.0,0,5664.225279511179
268107,30,4,0.0,1018,1,1,0.0,0,2478.394798756305
543636,473,6,1399420800.0,322,1,0,0.0,0,3588.9600015914793
597302,23,5,0.0,434,1,0,0.0,0,-2403.50002058969
268447,579,1,0.0,1102,1,1,0.0,0,3079.3107588526136
218857,18,3,1417478400.0,676,1,0,0.0,0,6066.701794119198
121800,423,2,0.0,1666,1,1,0.0,0,6475.1558502396665
435692,513,6,0.0,2015,1,0,0.0,0,7081.550860918286
295013,426,4,0.0,597,1,0,0.0,0,-1411.7169970912046
388070,769,6,1417651200.0,3336,1,0,0.0,0,21958.301010000458
128373,680,2,1388793600.0,791,1,1,0.0,0,7861.595904257504
200654,426,1,1446681600.0,594,1,0,0.0,0,5764.279720997046
297758,2,1,0.0,734,1,1,0.0,0,925.3187446301508
2699,676,5,0.0,1157,1,0,0.0,0,1902.409579726128
422383,471,2,1396483200.0,503,1,1,0.0,1,6193.3199103070065
124744,725,5,0.0,569,1,0,0.0,1,-1662.714110487268
287054,814,7,0.0,0,0,0,0.0,0,-6940.625668466095
170833,1089,3,1398988800.0,980,1,1,0.0,0,8944.063755053572
679058,834,3,1415232000.0,557,1,0,0.0,0,5210.58033789049
484780,928,6,0.0,606,1,0,0.0,0,-1544.1985660277705
400870,493,7,0.0,0,0,0,0.0,0,-6895.22950274108
422774,129,2,0.0,1354,1,1,0.0,0,4618.387935650794
453217,1108,1,1407801600.0,636,1,0,0.0,0,5730.1559477385645
109784,1086,4,1430611200.0,729,1,1,0.0,0,7516.180966929835
563557,230,5,1375488000.0,988,1,1,0.0,0,8886.268094492803
326292,1018,1,0.0,1566,1,1,0.0,0,5836.080893879039
521152,883,6,0.0,283,1,0,0.0,0,-3501.5424343709024
217811,739,2,1407110400.0,646,1,0,0.0,0,5786.3785329862685
604475,56,6,0.0,570,1,0,0.0,0,-1638.105128691549
475729,972,5,1418083200.0,382,1,0,0.0,0,4029.3380828298714
581638,28,5,1383264000.0,741,1,1,0.0,0,7451.521065318643
545104,1048,3,1438905600.0,493,1,0,0.0,0,4906.692227166625
198447,671,4,0.0,561,1,0,0.0,0,-1665.1280655937817
687858,21,6,1423094400.0,658,1,0,0.0,0,5810.519081818932
509064,60,7,0.0,0,0,0,0.0,0,-6833.606586143301
684273,2,3,1394323200.0,754,1,1,0.0,0,7700.176351380512
448584,536,3,0.0,723,1,0,0.0,0,-606.4317333640583
154129,494,5,1441065600.0,1102,1,1,0.0,0,9863.033407007428
48027,406,1,0.0,415,1,0,0.0,0,-2343.5203584438427
646277,180,1,1446681600.0,791,1,0,0.0,1,7011.057536742676
350625,241,6,0.0,663,1,0,0.0,0,-1097.306811307627
456556,77,4,1362096000.0,544,1,0,0.0,1,4945.774633197648
682723,631,4,1378339200.0,0,0,0,0.0,0,-55.9586338741683
160536,102,4,0.0,1070,1,1,0.0,0,2785.0245394264284
148484,845,1,0.0,366,1,0,0.0,0,-2705.667371623892
188602,557,7,0.0,0,0,0,0.0,0,-6902.659626125332
624961,917,4,0.0,702,1,1,0.0,0,426.2344762163957
466287,234,7,0.0,0,0,0,0.0,0,-6858.37559481854
523227,179,6,1362700800.0,870,1,0,0.0,0,6784.642327412491
134335,1077,6,0.0,352,1,0,0.0,0,-3106.804563039294
530898,441,3,1418256000.0,676,1,1,0.0,0,7280.104212453515
430841,371,7,0.0,0,0,0,0.0,0,-6877.862537859292
451637,402,3,0.0,451,1,0,0.0,0,-2240.602889167266
183500,421,7,1388966400.0,0,0,0,0.0,0,-139.34188775733764
67412,317,2,1385942400.0,440,1,0,0.0,1,4511.044910121212
362280,853,3,1391472000.0,1098,1,1,0.0,0,9657.35054124728
184437,949,7,0.0,0,0,0,0.0,0,-6959.249410966339
305362,1003,6,0.0,515,1,0,0.0,0,-2106.6921079531476
403859,710,1,1433635200.0,289,1,0,0.0,0,3804.0653735660753
355154,2,2,0.0,656,1,1,0.0,0,394.1344025317021
609067,818,6,0.0,581,1,0,0.0,0,-1681.3476686893664
600608,823,2,0.0,650,1,1,0.0,1,254.44553697351785
516626,1076,5,0.0,505,1,1,0.0,0,-849.9078510120053
380314,364,4,1372809600.0,435,1,1,0.0,0,5550.286979447915
171658,105,1,1378944000.0,582,1,0,0.0,0,5409.07264918571
96028,511,3,0.0,802,1,1,0.0,0,1153.8371808834872
488969,778,3,1377993600.0,931,1,1,0.0,0,8586.46037376298
593389,1088,3,0.0,402,1,0,0.0,0,-2638.782741078024
686155,579,3,1427932800.0,886,1,1,0.0,0,8582.425159800805
168912,763,6,1433548800.0,533,1,0,0.0,0,4998.648459030644
342874,1057,1,0.0,701,1,1,0.0,1,589.4064665478027
45508,914,4,0.0,1145,1,1,0.0,0,3124.6413160111906
622027,815,3,1438646400.0,579,1,0,0.0,1,5478.711413084967
350087,2,6,0.0,348,1,0,0.0,0,-2977.678913309762
189640,539,3,0.0,1064,1,1,0.0,1,2759.182880908659
676426,446,2,0.0,739,1,1,0.0,0,831.8118582519364
55798,856,2,1376092800.0,1113,1,1,0.0,1,9750.062324562314
602215,1027,6,0.0,1745,1,0,0.0,0,5364.534933587644
121259,244,7,0.0,0,0,0,0.0,0,-6856.870215973706
559046,744,4,1362873600.0,0,0,0,0.0,0,-146.31204093979886
80077,386,7,0.0,0,0,0,0.0,0,-6877.030380316364
413936,1027,6,1435795200.0,1535,1,0,0.0,0,11060.533128658011
412390,803,7,1412726400.0,0,0,0,0.0,1,-63.642004529688165
573356,318,4,0.0,707,1,1,0.0,1,561.0775482968575
21407,155,4,0.0,568,1,0,0.0,0,-1546.5235557304586
67393,48,7,1391299200.0,0,0,0,0.0,0,-73.14233085319847
248314,762,3,0.0,314,1,1,0.0,0,-1850.2989811870784
181514,768,5,1375488000.0,1413,1,1,0.0,0,11395.41539874806
606946,1041,4,0.0,635,1,1,0.0,0,1.1800124091842008
273847,170,5,1373068800.0,603,1,1,0.0,0,6545.232254916028
96953,50,3,0.0,355,1,1,0.0,0,-1496.9136114794028
522954,56,4,0.0,564,1,1,0.0,0,-287.42870201123515
505348,741,2,0.0,1073,1,1,0.0,0,2821.0638491267755
186815,818,2,0.0,670,1,1,0.0,1,380.28663451481225
711471,902,1,0.0,674,1,0,0.0,0,-846.3670603512355
168270,1043,4,1370476800.0,1029,1,1,0.0,0,9053.64646014545
322781,572,1,1357516800.0,635,1,1,0.0,0,6831.877184688176
313700,1081,2,1417996800.0,922,1,0,0.0,1,7484.308387058359
89934,256,4,0.0,0,0,1,0.0,0,-5415.354387397011
710239,520,4,0.0,430,1,1,0.0,0,-1170.6486657659598
643057,861,7,0.0,0,0,0,0.0,0,-6950.458675468858
564206,236,7,0.0,0,0,0,0.0,0,-6859.501683167701
217694,214,3,0.0,674,1,1,0.0,0,417.58092620909156
402933,796,5,1360281600.0,660,1,1,0.0,1,6755.603056523948
554143,302,1,1417737600.0,239,1,0,0.0,0,3480.579501098812
696861,991,3,1409788800.0,437,1,0,0.0,0,4431.835530257465
795,905,3,1365465600.0,1325,1,0,0.0,0,9633.21093288212
493772,312,7,0.0,0,0,0,0.0,0,-6869.877882680475
460511,654,6,1443657600.0,328,1,0,0.0,0,3814.775021312754
360443,534,6,0.0,608,1,0,0.0,0,-1474.0631150515583
298797,451,7,1420156800.0,0,0,0,0.0,0,6.772584317121073
627594,680,5,0.0,979,1,1,0.0,0,2087.816467433254
427107,36,2,1370649600.0,1020,1,0,0.0,1,8000.16125903306
597767,325,2,1388793600.0,755,1,1,0.0,0,7690.017539774176
159432,1046,2,0.0,798,1,1,0.0,1,1125.7040178799934
498755,496,5,1357171200.0,894,1,0,0.0,0,6914.638013541103
440702,425,6,0.0,336,1,0,0.0,0,-3112.505676522187
661680,564,5,0.0,553,1,1,0.0,0,-485.3939113993474
91739,1059,6,0.0,932,1,0,0.0,0,422.008967042756
617194,1080,3,1383955200.0,862,1,1,0.0,1,8168.708894623905
144573,852,1,1441238400.0,534,1,0,0.0,0,5312.051891429209
283473,643,1,1360368000.0,868,1,0,0.0,0,6978.820481079684
440486,257,3,0.0,596,1,1,0.0,0,-64.7012762629538
312536,102,1,1386460800.0,1631,1,1,0.0,1,13112.59837087123
150141,830,5,1396828800.0,523,1,1,0.0,0,6079.985373495906
203864,632,2,1383696000.0,802,1,0,0.0,0,6636.605823563049
274296,179,5,0.0,722,1,0,0.0,0,-672.5064959534639
666991,155,6,1375747200.0,682,1,0,0.0,0,5707.360696637029
18614,1052,7,0.0,0,0,0,0.0,0,-6972.710276582666
340986,123,1,0.0,1339,1,1,0.0,0,4585.295856620581
81818,419,4,1383523200.0,870,1,1,0.0,0,8241.297101578519
435560,1051,1,1383436800.0,923,1,0,0.0,0,7364.93359942551
322485,960,1,1433376000.0,0,0,0,0.0,1,353.87050715024634
43669,580,7,0.0,0,0,0,0.0,0,-6904.742893112161
675623,298,6,0.0,729,1,0,0.0,0,-707.1019359270822
630543,803,2,0.0,362,1,0,0.0,0,-2784.5657455611426
482914,858,4,1417824000.0,384,1,0,0.0,1,4130.651124359706
128287,228,1,0.0,567,1,0,0.0,0,-1394.4783578301058
567219,382,5,0.0,618,1,0,0.0,0,-1336.5560160314008
206300,724,1,0.0,628,1,0,0.0,0,-1095.971737202868
453375,627,3,1446508800.0,547,1,0,0.0,0,5333.4743368875725
622890,406,1,1412208000.0,383,1,0,0.0,0,4313.504925714996
646245,523,6,1402531200.0,1911,1,0,0.0,0,13255.572521147922
191058,19,4,0.0,609,1,0,0.0,0,-1279.0874207666775
496129,925,3,1446508800.0,995,1,0,0.0,0,8013.476498483075
267643,716,1,0.0,422,1,1,0.0,0,-1074.2265981979826
309589,863,7,1373155200.0,351,1,0,0.0,0,3526.866114795789
456693,565,3,0.0,696,1,0,0.0,0,-774.8245461592151
677887,617,5,0.0,673,1,0,0.0,1,-1019.6212368540473
380987,878,6,1402272000.0,591,1,0,0.0,0,5180.9548549713845
26541,570,2,0.0,522,1,0,0.0,0,-1773.0961814944112
270601,1109,2,1386028800.0,437,1,0,0.0,0,4359.604077517602
610696,220,6,1396310400.0,511,1,0,0.0,0,4758.772229451851
643718,81,6,1370563200.0,659,1,0,0.0,0,5553.261950754114
441552,658,1,1422835200.0,695,1,1,0.0,0,7500.311906525404
91070,772,4,0.0,435,1,0,0.0,0,-2444.760068265368
221757,418,2,0.0,635,1,1,0.0,1,225.00214188506925
113904,87,2,0.0,840,1,1,0.0,0,1502.463827984191
494587,333,1,1383436800.0,829,1,0,0.0,1,6914.19466315123
467400,948,7,0.0,2138,1,0,0.0,0,7709.638410226385
168104,992,2,1392163200.0,810,1,1,0.0,0,7948.048864139896
486654,553,7,1405123200.0,0,0,0,0.0,0,-82.55796244719659
279322,4,5,0.0,1066,1,0,0.0,0,1443.923045093211
165960,266,7,0.0,0,0,0,0.0,0,-6860.43035430481
563128,1110,1,1365638400.0,722,1,1,0.0,0,7320.415710212207
39207,863,6,1435881600.0,780,1,0,0.0,0,6498.163660207586
203382,689,2,0.0,732,1,1,0.0,0,758.2009487318192
689362,400,4,1412640000.0,1074,1,0,0.0,0,8346.94144909849
468691,414,1,0.0,443,1,0,0.0,0,-2178.0591424705
493102,240,1,1404691200.0,489,1,0,0.0,0,4946.47791012886
456685,160,1,1433376000.0,0,0,0,0.0,1,468.28516000259424
360483,482,2,1360195200.0,954,1,1,0.0,0,8740.24894737739
572690,770,6,0.0,643,1,0,0.0,0,-1297.2018112509695
139579,37,4,1430611200.0,769,1,1,0.0,0,7910.61895223911
590143,224,2,0.0,475,1,1,0.0,0,-740.2512707915603
8570,548,4,0.0,569,1,0,0.0,1,-1579.6250587044906
217139,119,5,1425686400.0,700,1,1,0.0,0,7398.217956529962
34945,31,2,0.0,438,1,0,0.0,0,-2205.9483449353183
160276,665,4,1383782400.0,1238,1,0,0.0,1,9187.52114362516
152122,95,2,0.0,825,1,0,0.0,1,153.87688173631977
647634,1085,2,1376092800.0,838,1,1,0.0,1,8040.183797457886
491785,1078,4,1391212800.0,500,1,0,0.0,1,4674.764416569499
305753,685,5,0.0,862,1,1,0.0,0,1378.5969756691575
295606,959,7,0.0,0,0,0,0.0,0,-6961.644403841417
642698,1014,4,1378339200.0,0,0,0,0.0,0,-110.94175173427266
380256,220,7,1407283200.0,0,0,0,0.0,0,-23.058485053324148
621930,756,1,1399248000.0,2641,1,1,0.0,0,19199.926142297794
642481,117,5,0.0,529,1,1,0.0,0,-566.5566888232761
347285,733,3,0.0,3177,1,1,0.0,0,15557.365097721246
559953,511,7,0.0,0,0,0,0.0,1,-6881.710228182089
415579,450,2,0.0,844,1,0,0.0,0,198.3661546642188
66215,944,3,0.0,899,1,0,0.0,0,407.8136524516822
134552,602,6,0.0,467,1,0,0.0,0,-2339.100673706932
645909,358,1,0.0,1595,1,0,0.0,1,4849.060565577981
136210,1087,5,0.0,645,1,0,0.0,0,-1270.5756749136026
68482,80,1,1375574400.0,683,1,1,0.0,0,7284.588648364922
438382,1087,4,0.0,622,1,1,0.0,0,-83.05127817958419
263982,203,2,1430784000.0,963,1,1,0.0,0,9178.806338591552
654617,549,4,0.0,561,1,1,0.0,1,-360.5270993980721
195466,491,3,1389312000.0,573,1,1,0.0,0,6509.0800420725855
663092,729,1,0.0,1300,1,1,0.0,0,4257.920728942522
559143,714,2,0.0,343,1,1,0.0,1,-1595.7230763659009
30369,709,5,0.0,1379,1,1,0.0,0,4520.353607488466
565224,679,3,0.0,1028,1,0,0.0,0,1226.0246653355052
12797,452,3,0.0,425,1,0,0.0,0,-2402.1288512960987
474242,676,4,0.0,1968,1,1,0.0,0,8158.4138825609925
446245,67,5,0.0,950,1,1,0.0,0,2001.6239019264767
667379,399,2,1376092800.0,649,1,1,0.0,0,6972.689367576778
631867,475,5,1367625600.0,835,1,0,0.0,1,6626.106604945559
206475,721,6,0.0,749,1,0,0.0,0,-642.6132527024429
710063,361,7,1420243200.0,0,0,0,0.0,0,16.676574133373833
145852,483,2,0.0,1034,1,1,0.0,0,2624.323242365993
614786,869,2,1425340800.0,1087,1,1,0.0,0,9806.976396985487
155587,1110,2,0.0,640,1,1,0.0,0,138.52243445558088
